external_id,unique_id,expiry_days
22121355,S-N1MMTROTRG,1
22121337,S-ZRMR9MVR8Z,1
22121333,S-EDID9T0H3A,1
22121316,S-TBAECRNOTT,0
22121314,S-DBCYSD2MYM,1
22121313,S-DSDIROOS8N,0
22121303,S-ATMBAELSDT,1
22121299,S-5ERRLAY2RT,1
22121294,S-BGRRRZDVNT,1
22121289,S-TYORSSPRSR,1
22121284,S-DMERTNBG8N,1
22121282,S-N7TTSDVRYN,1
22121278,S-RSR3NRX4B7,0
22121275,S-GRSS6O4RRB,1
22121274,S-TTDIZ90DN0,1
22121265,S-7NSRDNR5Y8,1
22121262,S-ACHAOBYYOL,0
22121260,S-Y1BYMO3A38,0
22121253,S-LLATDYN4RV,0
22121241,S-SCDTCP3SLZ,1
22121237,S-ET9SMDECRE,1
22121235,S-DS0OAONEYQ,0
22121233,S-BO1TTRYNZE,0
22121225,S-EYSA2YDNPO,1
22121223,S-N7A1ORCSSI,1
22121212,S-0SSATAA77B,1
22121211,S-YBORYHSGAT,1
22121187,S-I92DNE6SO7,1
22121185,S-HS18CB3TDT,1
22121177,S-4NDDVRYOT9,1
22121176,S-3YO2RNZDDE,1
22121146,S-IMRYSHRLDI,0
22121145,S-CCASP3TEAE,1
22121120,S-RMHRBMRRET,1
22121117,S-6RNATENENR,1
22121103,S-DMT0YTRY5R,1
22121096,S-O2O10RREBB,1
22121092,S-RBOOYIOSPO,1
22121089,S-EENOVYO7YT,1
22121087,S-QROD9L7LM7,0
22121075,S-EVPTSON03T,1
22121074,S-60YHTOSRSP,1
22121073,S-OYOGYSBTRY,0
22121072,S-MPILO01DDD,1
22121055,S-RGLNZECAMR,1
22121045,S-NMEABLYYOM,0
22121026,S-CAOMAPRRRT,1
22121024,S-IBT3R1YCSN,1
22121021,S-O9RAP1EM49,1
22121015,S-ELOGOE9TLT,1
22121012,S-YOACCCRMDN,0
22121010,S-OSBOVPMYAN,1
22121009,S-IDSGAOCP2O,0
22120999,S-YOOOTPTSBO,1
22120996,S-AXYTRBMNTO,1
22120975,S-LH4D1BBYM7,0
22120961,S-BDTZYOYROL,1
22120959,S-CSCTQEOANL,0
22120956,S-ENPEDEIB9N,0
22120924,S-VRVMYMEZR6,1
22120923,S-D2B3RQRY8R,0
22120921,S-BLCSVBYCNM,1
22120920,S-5DDHYOMTYP,0
22120919,S-4SNMNOESTT,0
22120906,S-MDDAYRSBRI,0
22120895,S-PTQARTOR1C,0
22120837,S-LYEYANNREE,0
22120706,S-SBYNN7MTD1,1
22120689,S-IRTE0ZN0TD,0
22120681,S-YB74BLYORT,1
22120670,S-SSXTTIM6CP,1
22120668,S-R62YY49REZ,0
22120647,S-ONYSYE9HST,1
22120643,S-TCTAXXPIS3,0
22120642,S-DOR3TT9AC7,1
22120637,S-TY5MDBBTTN,0
22120611,S-YDODMEYNRY,1
22120591,S-BRAORGMTL5,0
22120542,S-MBTHD73R9B,1
22120508,S-IS3OOBDTR4,0
22120490,S-MZRVA1TSDV,0
22120484,S-RL0TSQXXYN,1
22120480,S-ODLOMEMANY,0
22120470,S-3R9RV9EMR8,1
22120468,S-7PQM81RDON,0
22120466,S-RMMRSR1DIR,1
22120464,S-T6ET2PY2BT,0
22120460,S-AYRMADVBC3,0
22120457,S-PCDCMDYAMA,0
22120422,S-MYB2RDD1ST,1
22120419,S-PY924RNYY3,0
22120409,S-4V0CNOSSX4,1
22120403,S-PDDR7NRIIH,0
22120402,S-YA0BRDYT63,1
22120385,S-QO4HST6RDR,1
22120382,S-ZPDLCYPIEA,0
22120361,S-RRQLY1PBZR,0
22120332,S-SRNNMNP2TT,0
22120330,S-MQPQMMD9GR,0
22120313,S-8T6NOG8DTT,0
22119999,S-MOAY7RORN1,0
22119934,S-RRMEYDTRXR,0
22119908,S-PYDTBCAYT7,0
22119878,S-C4MT1YZ31O,0
22119867,S-RDOTATM8R3,0
22119870,S-HOBA0YRTYY,0
22119871,S-YYL0HRRMSS,0
22119872,S-R9STTR1MOE,0
22119873,S-BBOILRCNS0,0
22119848,S-93O65R7TZQ,0
22119843,S-SPTATPOBVM,0
22119831,S-NTTXGTPBAY,0
22119821,S-DRRT8BSHYB,0
22119811,S-8Y7YOEOOSD,0
22114216,S-3LYTR6DSYE,0
22114206,S-RSI3Y96ODR,0
22114169,S-QOAGASDBQC,0
22114154,S-NODOTABTAC,0
22114125,S-R27YTRROLM,0
22114124,S-NARS698A2O,0
22114089,S-TDSHTNSA63,0
22114088,S-YCR8NS4TSY,0
22114087,S-NOBEYYMRHE,0
22114082,S-BAQLVBYORR,0
22114081,S-RDARRPZRL3,0
22114080,S-O7A9AYYCOD,0
22114065,S-L2ADOLVREM,0
22114030,S-TB1R5M93D9,0
22114029,S-PRYLLQ6DRL,0
22108263,S-OGLLTB4SQT,0
22108262,S-QDTILRT02T,0
22108258,S-TO5LNMOORE,0
22108246,S-YTTBDCRTSY,0
22108245,S-O1E8YXY1SY,0
22108233,S-951MRNHTRS,0
22108221,S-MRMX4SIBTY,0
22108209,S-TOEREBYR90,0
22108178,S-AHSOGNR1NS,0
22108126,S-ZZ0YY5LTIL,0
22108102,S-OHEELGNT1T,0
22108101,S-7NORNTPROS,0
22108097,S-BBQ85N5ID5,0
22108086,S-XDCEZEYEAQ,0
22108085,S-CNMDXTYYRT,0
22108084,S-EP1T7GTAPM,0
22108083,S-SR24DSGN0P,0
22108009,S-2TQTA83HY6,0
22108002,S-PBSPNBOIYE,0
22107997,S-1YT6N28TME,0
22107991,S-39YRER7DPX,0
22107990,S-9OCSO4NSNS,0
22107969,S-TP1YOT0SYR,0
22107968,S-NCDERA52P8,0
22107967,S-SYHEBTYMBX,0
22107952,S-L44AAONSER,0
22107951,S-8CR5RRRRSG,0
22107950,S-L8SYECN9Y2,0
22107947,S-T7BNB20VR1,0
22107861,S-PQRR2LLNMT,0
22107859,S-HYMTIATDMG,0
22107858,S-2O87SSC7MR,0
22107856,S-TNPPSACTRN,0
22107850,S-T5RMRRLHEM,0
22107824,S-TRITEYMMYN,0
22107823,S-TCY3IEY1GG,0
22107822,S-TLOORBNIAT,0
22107787,S-YO4ODPC9OT,0
22107775,S-CEBXMPYTEC,0
22107773,S-THAAV1QTTH,0
22107769,S-QRRN1IN6SB,0
22107763,S-T5YMT95E4L,0
22107762,S-NMTMT9TPEC,0
22107752,S-ZBE1QTLCNI,0
22107748,S-9BRNOTSOA5,0
22107747,S-HM2R85B73Y,0
22107745,S-TR7BO1ON7O,0
22107744,S-NBAAYAQOOH,0
22107743,S-DLRQAEYDTR,0
22107741,S-EY947PEOOY,0
22107740,S-TXRBNSO2RN,0
22107737,S-ROPL30RARI,0
22107736,S-PROOR7HDCG,0
22107697,S-OYSQAELB0C,0
22107696,S-EHCR8YY0RY,0
22107684,S-RDG2DOMD03,0
22107683,S-EMMREBQSYM,0
22107682,S-DEMBOSVENO,0
22107681,S-DVBTNMNCTQ,0
22107666,S-RRASHCTCCS,0
22107665,S-VRS5OXOGTZ,0
22107664,S-RT0LHSYYYA,0
22107652,S-MT93DLLRTT,0
22107342,S-DROTYBBTR6,0
22107329,S-E6TPDTR3PN,0
22107317,S-TAXT59DPDY,0
22107305,S-R9LTSMYTTA,0
22107303,S-DSRY0YNYMC,0
22107290,S-T3YARPD2TN,0
22107272,S-ABSME8BYHH,0
22107228,S-IRPZ0PHDSN,0
22107216,S-BT75MAM7RM,0
22107215,S-GYEDTBDNDR,0
22107191,S-TCDCQ4NHVB,0
22107190,S-DYRM6D9HTT,0
22107178,S-EAP7EAMRDO,0
22107177,S-5R29SYDTEY,0
22107164,S-DDOCZNOR5L,0
22107163,S-O6SD27Y8TP,0
22102234,S-EORARNCTBB,0
22102232,S-4TDMHRTMLO,0
22102211,S-5RTDCOMEET,0
22102198,S-VEE8DPXSAD,0
22102178,S-8SRBSMLOAT,0
22102148,S-X15LBN8O4R,0
22102132,S-A8ANBRVG7L,0
22102101,S-NAABANE5ID,0
22102083,S-6RTT6ADEBE,0
22101993,S-BRA3SRBMTD,0
22101992,S-ISYTOXRBEZ,0
22101560,S-GSCX7DLSD1,0
22101558,S-R1M7BAPAVL,0
22101544,S-D2OAQNCTTT,0
22101526,S-RPM9BC0CCM,0
22101509,S-VOCTRMR04Y,0
22101508,S-ABRD0TEZDS,0
22101507,S-BDAZYEBOOD,0
22101506,S-LAOLEYDPRC,0
22101504,S-7XYMPYBO2P,0
22101503,S-Y75SARR3DS,0
22101484,S-YXTDRLOORR,0
22101483,S-DSZYLTITPP,0
22101482,S-DITNS4YPRR,0
22100840,S-SHLBN12ATM,0
22100839,S-R4MSTGGL6T,0
22100838,S-BYYTTDRIEY,0
22100837,S-VSSTRV6OTI,0
22100820,S-5CRS9RHPLR,0
22100808,S-L2YGCMY8OP,0
22100794,S-T2RPTVREOE,0
22100788,S-TRVAYML7R5,0
22100777,S-NNTTIR9MRB,0
22100765,S-OQM9RNLADP,0
22100755,S-RSYQYP3MRY,0
22100715,S-RYXTXAYSRD,0
22100699,S-XSNRDY5RMZ,0
22100686,S-CAZORYAATO,0
22100685,S-TYS4DTHM5T,0
22100684,S-NE5SNANO71,0
22100672,S-ORRPGT40IO,0
22100633,S-DDT7CPREYO,0
22100610,S-SY6TGEA1L4,0
22100605,S-ERTRONIYNY,0
22100177,S-LDR57EDTXR,0
22100165,S-GSNTSOLD3E,0
22099987,S-AP8TCARTRO,0
22099986,S-MTT6MT30TY,0
22099967,S-TR2NEDCYRS,0
22099961,S-0R9DC6R9RS,0
22099960,S-AOYASRMITY,0
22099959,S-Z5C8NLRAHP,0
22099958,S-9LPRYNOT5D,0
22099957,S-3GCTETCAR4,0
22099956,S-6PTCMBAIEM,0
22099955,S-MPTQEEBVPA,0
22099954,S-MPBDGSOLZS,0
22099945,S-RSYOPAPRBE,0
22099944,S-A7TO7T5NYB,0
22099943,S-BMDEYIOSON,0
22099934,S-ROO8BASOBE,0
22093858,S-ADDBSCD3XE,0
22093848,S-T8DDBQOEIY,0
22093820,S-HGHO2DDYR2,0
22093798,S-LOR4PYMZLR,0
22093790,S-NDAZXYLR8N,0
22093766,S-OTTNOED113,0
22093760,S-0R5T61EBYS,0
22093735,S-PYAMN9N2AN,0
22093734,S-ED7DDDPY2D,0
22093731,S-M4VDTT05DN,0
22093730,S-1DSBT124MX,0
22093727,S-C0N5NDVL3P,0
22093720,S-VTR1RRTIMI,0
22093701,S-BRS290ARY3,1
22093698,S-RCDPSTD729,0
22093682,S-R0TYBM914L,0
22093660,S-5T3CYBXYRE,0
22093659,S-2O4DBY8DDS,0
22093646,S-LSYGX2MMET,0
22093641,S-RNBZOAOOHP,0
22093640,S-ENYDDBBYVZ,0
22093639,S-MACDR4B1PC,0
22093612,S-9S1RSDEST5,0
22093608,S-YSAABLD9DM,0
22093603,S-BMELP9NL6V,0
22093596,S-C5PO5TPAMO,0
22093593,S-0PPRYXM1RD,0
22093588,S-Y5SONB9S5S,0
22093583,S-GYA0ODOMSG,0
22093575,S-RYBRENNHBM,0
22093571,S-LITCTDO01O,0
22093548,S-9RPMYNE9HO,0
22093544,S-OCRYVLCPTL,0
22093543,S-IG2EOTD1BP,0
22093530,S-BAETSDT4SR,0
22093529,S-MLRICA4RDS,0
22093435,S-EADCCOSB5P,0
22093414,S-NYYDTRDTEC,0
22093396,S-M11TBMPR3B,0
22093395,S-Y7NDON2YS0,0
22093394,S-R6ETM6YXHR,0
22093392,S-DEER7BDH36,0
22093390,S-YMRROBRMTT,0
22093388,S-7NBR4EMRAR,0
22093371,S-TTM9IT5DYA,0
22093362,S-MOAEYOBTD2,0
22093351,S-RLRLRYRIRM,0
22093347,S-PCDSR3YGND,0
22093346,S-75TE25LXYY,0
22093341,S-YMATSBBOT5,0
22093336,S-5ASOBNCORQ,0
22093318,S-ZPYAACRHLO,0
22093310,S-1OOQRRHXTT,0
22093297,S-L3OSQDSQ26,0
22093294,S-DER9D06NPR,0
22093293,S-TYDEYABRMS,0
22093286,S-ZRPNAYVOTY,0
22093287,S-EYNDTLGTEP,0
22093280,S-H5SVYMACVL,0
22093279,S-N0OP2TE9DC,0
22093275,S-MRPORRMDOO,0
22093263,S-OS1ARTD3SC,0
22093262,S-RR4M9QDBMN,0
22093259,S-ATT8NODTAP,0
22093258,S-RCRMSEMBTP,0
22093256,S-G2TAQMSLBH,0
22093255,S-9QYRPXBZAS,0
22093242,S-T5RTR70MY1,0
22093239,S-0YREZMCSLO,0
22093230,S-5OP74371ER,0
22093228,S-LDMERSQ0ZD,0
22093227,S-PZSR2IXGCO,0
22093226,S-4TNB9ILBDO,0
22093225,S-BDR9DEEDRT,0
22093224,S-STZP1L2PBT,0
22093222,S-L1RB4GERIR,0
22093218,S-ARYDLBR5YP,0
22093217,S-9D3NOOHTTO,0
22093212,S-1S1QNZ0GT4,0
22093211,S-Y9TPEMHYOR,0
22093210,S-DESTNYAA0Y,0
22093209,S-X25YRBOZLR,0
22093196,S-L9D5TTDDTR,0
22093195,S-CSBSAT8DOD,0
22093194,S-SBAEANLTYT,0
22093192,S-SZ9MNXYHB9,0
22093178,S-XDOXRNXTAT,0
22093177,S-SPCA0BG8OO,0
22093176,S-XIAQBTMVPS,0
22093147,S-CBEOHQSZ8A,0
22093145,S-D5S6YLRNPA,0
22093144,S-YC7NRDSOH8,0
22093142,S-ABSRLE243A,0
22093139,S-PDSNNBSDLC,0
22093138,S-TE8DLMAANM,0
22093130,S-ROSRBOTNNY,0
22093121,S-7TAEYR5XSC,0
22093114,S-Z4YDO64SCE,0
22093113,S-RGSR8RAYO3,0
22093112,S-4YYTTPRED4,1
22093108,S-OEBZDHOMA9,0
22093107,S-20QAMTMD4A,0
22093100,S-NHBEORTRSD,0
22093096,S-Y2PD1DRO1B,0
22093095,S-OMTROSOYRR,0
22093094,S-N3AYBDRTRR,0
22093080,S-NEMM07SOTD,0
22093062,S-SGLLRORDBT,0
22093060,S-TOYDMTDRDE,0
22093059,S-CYTRD9BOBS,0
22093025,S-TYNRPAOOR1,0
22093023,S-RC6XD4TMEC,0
22093021,S-YNDNYRICOT,0
22057857,S-R983LODDBY,0
22054424,S-COBNMS0O6Q,0
22053800,S-CTRRNNP9TC,0
22048050,S-RYQE2YRYYD,0
22047950,S-ERRP5TROVR,0
22047829,S-HIR2ERTRBR,0
22047609,S-7BRBORCLOB,0
22047392,S-RORLYIONRE,0
22047197,S-ANSEGTT6PS,0
22047065,S-BPVSLAAA3O,0
22046855,S-YDOEON1HRY,0
22046570,S-BE8BP0TOTY,0
22046253,S-OORA6NOMD1,0
22046021,S-NLYDTDRO5B,0
22045517,S-RYYSB3DSSS,0
22044982,S-YR8PN7SOAB,0
22044939,S-NYTDSRHDNS,0
22044840,S-PPTM3G6MSO,0
22044758,S-ANZEQDOEQY,0
22044673,S-LSNOTDLSXT,0
22044551,S-EBBI8T8RZD,0
22044536,S-BSABMND2DE,0
22044459,S-TA4D2C2ECY,0
22044379,S-EVRRYDOZRN,0
22044359,S-N4ELMTR6R5,0
22044292,S-EASEBOSIRX,0
22044222,S-CRLEPTBLX8,0
22044187,S-4RINYTPRAO,0
22044135,S-1A9CZDTDCS,0
22043950,S-YZDODOVNSA,0
22043878,S-SDPPPSHTCL,0
22043807,S-DA5PTRDR9D,0
22043596,S-SO0BTSRD0R,0
22043443,S-5RRMPSORRQ,0
22043219,S-ZEYBTO8DT7,0
22043078,S-BAYD9118SO,0
22043014,S-BADC00VS9L,0
22042976,S-RBA2ZNTMS2,0
22042931,S-CEDRXDTINO,0
22042851,S-VRMQBDNXZY,0
22042836,S-MESRCRGTCR,0
22042704,S-EC7BPYO3AM,0
22042656,S-BOTSRBODRV,0
22042607,S-OPSEO6VDA6,0
22042476,S-RD4PZPBTET,0
22042432,S-R2RSNX2AI8,0
22042331,S-OAD5XMLOLO,0
22042314,S-NETPRXZRYR,0
22042193,S-TZTRBSX2R5,0
22042126,S-8DPRT7TTHB,0
22042059,S-DQGABLVSRX,0
22042014,S-RBPSLTSOL3,0
22041991,S-PPNSNTNSCL,0
22041937,S-TMRS3ORQDN,0
22041925,S-PNMTY48B9R,0
22041775,S-27OIYSTNB5,0
22041729,S-EBA8A12RRD,0
22041714,S-A4QNBTADYY,0
22041660,S-B4Y1MTDVX3,0
22041638,S-DDEDECTBDR,0
22041542,S-10PREYAR0Y,0
22041522,S-1RTORRNMED,0
22041480,S-SERDIODDRO,0
22041440,S-AADE7RBAND,0
22041422,S-R8RTC0RYOV,0
22041344,S-QHDA1L8A2T,0
22041284,S-TA0AV2DYTY,0
22041282,S-YLCSZDEYER,0
22041065,S-9LNVRBDCN1,0
22041028,S-SYRNRBSSS8,0
22040976,S-A6RMGABERT,0
22040916,S-BDMDDDOT7B,0
22040886,S-GBE7MRYSO9,0
22040771,S-REONTYMRSN,0
22040726,S-A3R5VMIBER,0
22040640,S-CODAA5BR5L,0
22040626,S-76C2RSEERR,0
22040564,S-OS3MDNLN0N,0
22040497,S-DM3MDO53DB,0
22040462,S-8SMBYYA1EC,0
22040395,S-ELDMR6TL0L,0
22040358,S-YXV0PRO4RC,0
22040264,S-O6ZTOOY3XN,0
22040261,S-TSP26BQLRR,0
22040159,S-2B0S9RZQTR,0
22040153,S-TMV04TOO2M,0
22040047,S-OSPOO3S2VH,0
22039996,S-7BHY6BSRBS,0
22039864,S-GDDTTNLNM7,0
22039826,S-QRMEPP1OYS,0
22039720,S-H38I2YMNYO,0
22039666,S-B8LRQM0OTT,0
22039512,S-DRA2BAPDXQ,0
22039416,S-BYDSCO5BRM,0
22039326,S-58YO6C8OLY,0
22039169,S-TDR7TDNY1B,0
22039135,S-TM2YIGQCOH,0
22039081,S-M6SSCLSEY3,0
22038993,S-YZ8DRG97P7,0
22038964,S-E5MOP1QTYY,0
22038924,S-YVDBCZCOR2,0
22038825,S-YVMYTGS47Y,0
22038738,S-R0OPGRRPDD,0
22038617,S-LSYMHMTBTP,0
22038509,S-R4O7TRBEAY,0
22038468,S-SRT87RNNND,0
22038424,S-4TGTSST5O4,0
22038229,S-N8A3L1X0NY,0
22037988,S-D5E8L2LR8Y,0
22037694,S-YCMC2TMBSD,0
22037400,S-VPBDGESNQ5,0
22037239,S-1DT32ERNRR,0
22037191,S-TSDRXMSEAD,0
22037093,S-60EVPA98CS,0
22037056,S-TYVENSRSST,0
22036767,S-7SSNYPERDY,0
22036663,S-TOSY8GTYEY,0
22036546,S-62R8RS2R85,0
22036481,S-ED6MNN62DT,0
22036342,S-NRI4SZRNIA,0
22036196,S-VYTDNGTH9O,0
22036157,S-6N00RMRIRO,0
22036078,S-YT48ZENADD,0
22036022,S-ORVSAARO53,0
22035641,S-CTYR9AT4BT,0
22035580,S-3NRMCTSC2N,0
22035498,S-RQCB7RROMM,0
22035429,S-R1NDD9RTL8,0
22035217,S-BEP1RRT6O2,0
22035163,S-ADST8LATDI,0
22035123,S-EOAQATTRD8,0
22035116,S-CTRSB0Q9ZD,0
22035108,S-ROBNN3PLRL,0
22035106,S-OT0VNB8SN9,0
22035104,S-QNACBRYROD,0
22035085,S-OEOT5DRRY9,0
22035065,S-ROZ04LRLND,0
22035039,S-CE0NYTYAME,0
22035005,S-Y0HCD2YDAR,0
22034981,S-RAXSNELYGP,0
22034960,S-1LS0Y9SL19,0
22034943,S-TNM0ZRMTOH,0
22034926,S-9DDMTAE0ZR,0
22034727,S-RM3N2STA4E,0
22034724,S-ALY1RTMNLS,0
22034704,S-BYA83OCMRC,0
22034702,S-SERXANRNAO,0
22034701,S-RDPVBM4PTS,0
22034695,S-OSXOB4R6D1,0
22034678,S-LATARMDTAO,0
22034659,S-TN7QHM3QTB,0
22034611,S-OXREE8ORCM,0
22034610,S-6POA2TTMRP,0
22034609,S-SLTTDRLMGR,0
22034608,S-DH6QRRROAS,0
22034604,S-MTTCSVRTVP,0
22034596,S-SLRXNYTNOO,0
22034595,S-NRTREPHSSY,0
22034592,S-MOPABEYZDS,0
22029472,S-A50OPISDYP,0
22029431,S-YTOOORT2HT,0
22029391,S-ASDMOMANQO,0
22027478,S-EMT3RTR7LT,0
22024564,S-T0PB77BYS0,0
22024557,S-S2S3TENPCB,0
22024533,S-RMEGMBSPRB,0
22024528,S-MMATMDNOPI,0
22024526,S-YNRZTESIED,0
22024467,S-T8RRE84LOA,0
22024460,S-YTBAERT3CA,0
22024445,S-1CIR7EY0ML,0
22024443,S-A8T08LE8IR,0
22024422,S-2OEONRR87D,0
22024401,S-1OYYOYYNMR,0
22024395,S-YYSCMR3R0D,0
22024388,S-OYMIDVTDRY,0
22024380,S-01E11PPZE1,0
22024365,S-MSDLSSNDQ9,0
22024361,S-T0TTAMCMMS,0
22024358,S-0SRBORTC76,0
22024352,S-HZIARBREZP,0
22024351,S-ESRNTDTSRN,0
22024308,S-PI0SMYSTYE,0
22024280,S-R8A6LBOTL2,0
22024278,S-NPBCQ0SMBG,0
22024268,S-SQR5BN08R9,0
22024266,S-C1M16TRM9N,0
22024260,S-ERLEZDRSSR,0
22024259,S-NCADPTTN3S,0
22024248,S-YM380SBDLI,0
22024235,S-DCTSAS8BNE,0
22024233,S-ERTBCDTSAY,0
22024230,S-OTADOTBMA1,0
22024219,S-RHVR0HSRCD,0
22024217,S-2TTARVSSY9,0
22024181,S-APL8AHACBZ,0
22024177,S-NERBE4BS4R,0
22024162,S-VSHRBTIEXH,0
22024128,S-RYBSE3CBBM,0
22024125,S-YIRSH1TXPC,0
22024054,S-RYBRD2OITT,0
22024053,S-CPCPRYNAOM,0
22024012,S-VALYN5TBTP,0
22023980,S-PRHT5ERRRL,0
22023976,S-VMAOMBBRSL,0
22023965,S-STZTTRORZT,0
22023948,S-MAENS82RZT,0
22023946,S-ROYC7EAPOE,0
22023938,S-0RE3SLI74C,0
22023935,S-OEZ1NEY2CT,0
22023918,S-SE81EO86BP,0
22023897,S-H7A7CBYA5Q,0
22023890,S-EEOSMC9MNO,0
22023885,S-BPRCBNRESH,0
22023882,S-AVTRCTVEOB,0
22023869,S-BLDIO4QRRP,0
22023864,S-LTMYBDTVCM,0
22023861,S-7RQ0QRTM3I,0
22023833,S-R1YDBTAIEA,0
22023831,S-ABYTGTSMBE,0
22023818,S-CAT1E1AYEO,0
22023796,S-TSGR3TMMTG,0
22023792,S-TMOHSPTTL6,0
22023770,S-OC5DTRRGTL,0
22023768,S-OOCR8ZXNAR,0
22023765,S-VSR55OSCCG,0
22023764,S-RER7GRVLT1,0
22023762,S-4LSPHVEERH,0
22023756,S-Z5MCREHC6A,0
22023750,S-ORX0TD2OOB,0
22023749,S-2LT33XHGRQ,0
22023742,S-AS5O9TN6OA,0
22023738,S-CAY9RE9DCM,0
22023718,S-GQESBR2BOR,0
22023717,S-IYVSMRETT0,0
22023716,S-CLOTRSE8ER,0
22023706,S-MMBG188YAE,0
22023690,S-MENPBS45R0,0
22023684,S-OYXRSTRB76,0
22023682,S-6RZLZPC4NT,0
22023681,S-HMRSHRBRRO,0
22023675,S-EON3RYBRYY,0
22023674,S-STGDQ0PHEE,0
22023669,S-EDLR8AO3E8,0
22023639,S-SMR2RSYOT4,0
22023614,S-TPIBM0GPDM,0
22023613,S-NN9YTOOD1O,0
22023611,S-BRLSNYRDNS,0
22023594,S-TML8A9L863,0
22023545,S-DTVRZART0O,0
22023479,S-5PYDR7ZHTR,0
22023477,S-OSSAOLNDSY,0
22023465,S-MHDO6SBASS,0
22023461,S-SM8IABB5EE,0
22023458,S-A6OAMR2E8D,0
22023451,S-AETD8NBRYO,0
22023430,S-BL6QS7YDEC,0
22023419,S-OS5SZS3EBB,0
22023411,S-RNS02DZDRB,0
22023408,S-BTO5ABAMPN,0
22023407,S-INENTSECQB,0
22023390,S-S16M6OADNP,0
22023377,S-NLS8RAO7EP,0
22023370,S-BSR4BRCDDT,0
22023362,S-Z752MTRCHH,0
22023351,S-TH0ORRDTT2,0
22023327,S-LSTR9MACR0,0
22023315,S-EDYSO4T7OL,0
22023312,S-OAO0Y1ST9T,0
22023277,S-ON5HBSREYA,0
22023254,S-5EO6MTPYLA,0
22023230,S-HYROBDTTLZ,0
22023223,S-TGBE7431OT,0
22023212,S-DDAY2LDV7S,0
22023205,S-XNOYYN7REI,0
22023202,S-TRYVY6RRRR,0
22012894,S-9OSRT9NQHS,0
22012890,S-XNY2VYYTHH,0
22012883,S-RMSRCBTMSD,0
22012812,S-NC0TBI7RNT,0
22012803,S-QY1Y5YAV48,0
22012789,S-8BEVBED1SM,0
22012768,S-OMTROTCETE,0
22012751,S-RAB9DA9TVM,0
22012684,S-CBDXR4L6GN,0
22012673,S-CC8CZ6E7HD,0
22012666,S-0OAEOSOD8L,0
22012664,S-SRXRVTRYRL,0
22012588,S-O1TE73DSAC,0
22012587,S-REINEAA3DC,0
22012556,S-XRYSTS1GH1,0
22012551,S-RCOMRN6ED2,0
22012546,S-O4YTE9TM2N,0
22012523,S-B1TPTOCR94,0
22012505,S-8BYANRQES7,0
22012469,S-LETNC8ADBP,0
22012454,S-TTDNO6HTZ6,0
22012450,S-DECRAOTNYB,0
22012430,S-ED7MONR2DB,0
22012415,S-YMST7BYDTS,0
22012395,S-5S3SOIVX8X,0
22012372,S-TIYTTTTINE,0
22012367,S-B1IRAIRNMS,0
22012352,S-MLXROBRSMX,0
22012303,S-YL1ZBNTDOY,0
22012293,S-B6BAN8ZAYY,0
22012158,S-HRRTNMREHB,0
22012153,S-PMAYLZLEVL,0
22012131,S-BRDRA4OLC3,0
22012041,S-TNI1HOYEST,0
22012023,S-P3ESDPBMXO,0
22012015,S-5SRNCOOALP,0
22012012,S-SDSO9B56TE,0
22011990,S-YBOMTGVI9R,0
22011985,S-X4IRLN18TD,0
22011956,S-M8SDOADZSR,0
22011954,S-XOSE5YPAPB,0
22011925,S-MIRRB3ODRM,0
22011923,S-OHOPOB8MIP,0
22011903,S-OTTRSQCT9T,0
22011874,S-02M0MYC3AE,0
22011873,S-DOBRRY1CRP,0
22011863,S-REYNCLV6M3,0
22011862,S-SQ31835YOE,0
22011851,S-RASN8SEO4R,0
22011817,S-OT3LHASDTV,0
22011765,S-HLSDS9H9NC,0
22011745,S-TRP4ND7SE1,0
22011665,S-LNCSHAMA1E,0
22011657,S-E0SMGR7EG6,0
22011639,S-XTI5NSG0RH,0
22011622,S-8YD7DTTRTV,0
22011576,S-PZN9EDYOLL,0
22011476,S-VH25DSMN9T,0
22011351,S-EOORD2TAA8,0
22011303,S-EHLTBTP5TM,0
22003574,S-DDQA5DYOTN,0
22003519,S-PTAODTERBX,0
22003037,S-Y0COMRMNRR,0
22003019,S-NY54DRBCYO,0
22002966,S-BNZYR8TTRT,0
22002941,S-DPBRGSGMR7,0
22002906,S-OETESR778A,0
22002862,S-PBSSRTDMBQ,0
22002795,S-RDRSNILPT7,0
22002647,S-EEOTNVT91C,0
22002616,S-S0DYGRZD81,0
22002601,S-BZ2TBZY5RI,0
22002597,S-OER8DTLIR8,0
22002544,S-CTBSDRDDXS,0
22002540,S-DAB9LR1RIS,0
22002407,S-YDM8CTACMR,0
22002145,S-DSBDCMRDTR,0
22002064,S-DTYYOEA0VD,0
22001266,S-NGMCPAOHYD,0
22001251,S-NTSROZLEPO,1
22001140,S-2R6O2R2LRG,0
22001024,S-RCYOXY9ZBN,0
22000961,S-0ENTREDORD,0
22000918,S-ODXREYSRRE,0
22000597,S-M9I4RHRBRS,0
22000589,S-2QYYYLRBZY,0
22000543,S-OHAE7YROIS,0
22000528,S-PEARTXOSQS,0
22000524,S-BZMYNMERM8,0
22000523,S-DX5PR7AB7I,0
22000517,S-BXG4ANOOPS,0
22000516,S-TOEDNDYTAE,0
22000486,S-XRGBRYIHNE,0
22000483,S-YAO0TYOANT,0
22000481,S-MPP4GNBMYX,0
22000447,S-EQO89RSONY,0
22000333,S-61SDYDEMEE,1
